text|source|chunk_id
8.2.6 ensure appropriate timely effective and agreed upon responses in general responses should be appropriate timely cost effective feasible achievable agreed upon assigned and accepted. any proposed risk response plan needs to be assessed against the following criteria consistency with organizational values project objectives and stakeholder expectations technical feasibility ability of the project team or risk action owners outside the project to carry out the corresponding actions and balance between overall impact of the response on the project objectives and the improvement in the risk profile of the project.|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.6_Ensure_Appropriate_,_Timely_,_Effective_,_and_Agreed_-_Upon_Responses.txt|4c9591af59dd40cda2d72f987f2f9fdd
8.2.7 address both threats and opportunities risk response planning should combine responses that address the threats as well as those that provide for opportunities into a single integrated plan. if either threats or opportunities are not fully addressed the combined set of response strategies will be incomplete and may even be invalid.|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.7_Address_Both_Threats_and_Opportunities.txt|64b732dcae4d4b7796b5e59cac23234f
8.2.8 develop strategies before tactical responses risk response planning should be carried out in an open minded manner rather than adopting the first response that seems to be feasible. the responses should be planned at a general strategic level and the strategy validated and agreed upon prior to developing the detailed tactical approach. once the responses have been planned at a strategic level they should be expanded into actions at the tactical level and integrated into the project management plan e.g. schedule budget and resource assignments . this activity may generate additional secondary risks which will need to be addressed at this time.|TEXT_data\8_PLAN_RISK_RESPONSES_8.2.8_Develop_Strategies_before_Tactical_Responses.txt|6d29b5f235094f928fa6e5061a56ac1b
8.2 critical success factors for the plan risk responses process a range of factors are important for the success of the plan risk responses process. these are described in sections 8.2.1 through 8.2.8 and shown in figure 8 1. figure 8 1. critical success factors for risk response planning|TEXT_data\8_PLAN_RISK_RESPONSES_8.2_Critical_Success_Factors_for_the_Plan_Risk_Responses_Process.txt|da87f54083b14d1a8e97c6e4fc859e14
8.3.1 avoid a threat or exploit an opportunity this strategy involves taking the actions required to address a threat or an opportunity in order to ensure either that the threat cannot occur or can have no effect on the project or that the opportunity will occur and the project will be able to take advantage of it.|TEXT_data\8_PLAN_RISK_RESPONSES_8.3.1_Avoid_a_Threat_or_Exploit_an_Opportunity.txt|ceb0f082a7ee4d81aecd0e4a3514f6ec
8.3.2 transfer a threat or share an opportunity this strategy entails transference to a third party that is better positioned to address a particular threat or opportunity.|TEXT_data\8_PLAN_RISK_RESPONSES_8.3.2_Transfer_a_Threat_or_Share_an_Opportunity.txt|e053ccf7b99141b7af1b536fd955d784
8.3.3 mitigate a threat or enhance an opportunity mitigation and enhancement are the most widely applicable and widely used response strategies. here the approach is to identify actions that will decrease the probability and or the impact of a threat and increase the probability and or the impact of an opportunity.|TEXT_data\8_PLAN_RISK_RESPONSES_8.3.3_Mitigate_a_Threat_or_Enhance_an_Opportunity.txt|4aa3901083624a2a9deea0d5b7204269
8.3.4 accept a threat or an opportunity this strategy applies when the other strategies are not considered applicable or feasible. acceptance entails taking no action unless the risk actually occurs in which case contingency or fallback plans may be developed ahead of time to be implemented if the risk presents itself.|TEXT_data\8_PLAN_RISK_RESPONSES_8.3.4_Accept_a_Threat_or_an_Opportunity.txt|75a80184d8cc41329230b0757bf93483
8.3.5 applying risk response strategies to overall project risk in addition to responding to individual risks the four risk response strategies can be applied to address overall project risk as follows cancel the project as a last resort if the overall level of risk remains unacceptable. set up a business structure in which the customer and the supplier share the risk. re plan the project or change the scope and boundaries of the project for example by modifying the project priority resource allocations delivery calendar etc. pursue the project despite a risk exposure that exceeds the desired level.|TEXT_data\8_PLAN_RISK_RESPONSES_8.3.5_Applying_Risk_Response_Strategies_to_Overall_Project_Risk.txt|32e16f2690c840f9b0ec85374e23dd4d
8.3 risk response strategies the project manager should develop risk response strategies for individual risks sets of risks and project level risks. an overview of the steps in arriving at a complete set of responses is given in figure 8 2. the affected stakeholders should be involved in determining the strategies. once the strategies have been selected they need to be agreed upon by the entity that approves those strategies. there are four strategies which address individual risks for threats and opportunities as described in sections 8.3.1 through 8.3.4 see also fig. 8 2 . chapter 8 plan risk responses|TEXT_data\8_PLAN_RISK_RESPONSES_8.3_Risk_Response_Strategies.txt|0a932ce31ffb44489e596c0004f00d8e
8.4.1 response identification risk response planning builds on the available information about the potential risks and aims to determine the optimal set of responses. for this reason it should involve subject matter experts and employ creativity techniques in order to explore all of the options. project planning and execution techniques are then required to evaluate the potential effects of the various options on the project s objectives.|TEXT_data\8_PLAN_RISK_RESPONSES_8.4.1_Response_Identification.txt|ef3789f435d943de890bce60165e64c8
8.4.1 response identification risk response planning builds on the available information about the potential risks and aims to determine the optimal set of responses. for this reason it should involve subject matter experts and employ creativity techniques in order to explore all of the options. project planning and execution techniques are then required to evaluate the potential effects of the various options on the project s objectives.|TEXT_data\8_PLAN_RISK_RESPONSES_8.4.1_Response_Identifi_cation.txt|452874ecb345481c81178831d034c231
8.4.2 response selection once the set of potential responses for the risks being addressed is established decision support techniques may need to be applied to select the best possible subset from these responses. the selection process should take into account the cost of the responses the impact on the project objectives uncertainty of outcomes and the possible secondary and residual risks. the identify risks perform quantitative risk analysis and plan risk responses processes may then need to be applied to the resultant project management plan and the residual and secondary risks that it would entail. this iterative approach continues until all of the individual risks are deemed acceptable and the overall risk is within a predefined threshold.|TEXT_data\8_PLAN_RISK_RESPONSES_8.4.2_Response_Selection.txt|25f972af49dc4073b8615a11a049bddd
8.4.3 action planning project planning tools are used to turn the chosen strategies into concrete actions and to integrate these into existing plans. the corresponding actions may be unconditional i.e. integrated into the project management plan or contingent on a trigger condition and predefined as a contingency response strategy.|TEXT_data\8_PLAN_RISK_RESPONSES_8.4.3_Action_Planning.txt|c27669f74e1f4a369d8bf4cda4abb98a
8.4.4 ownership and responsibility assignment the project manager needs to use resource assignment processes to ensure the availability of an owner for each risk and for each response action so that each associated risk is managed and each corresponding risk response is carried out in a timely and effective manner. to enable risk monitoring to identify the imminence or actual occurrence of the corresponding event every contingency response strategy should include a set of trigger conditions. the responsibility for monitoring these conditions should be clearly assigned in the plan risk responses process and managed in the monitor and control risks process. chapter 8 plan risk responses the strategic definition of risk responses should include measurable criteria for success of the response. risk action owners should monitor their assigned risks take agreed upon actions as required and provide the risk owners with relevant information on status or changes to the risk characteristics.|TEXT_data\8_PLAN_RISK_RESPONSES_8.4.4_Ownership_and_Responsibility_Assignment.txt|edac77aaf14940a786daee47ee7f354f
risk action owners should monitor their assigned risks take agreed upon actions as required and provide the risk owners with relevant information on status or changes to the risk characteristics. risk owners should assess the effectiveness of any actions decide whether additional actions are required and keep the project manager informed of the situation. figure 8 2. the steps involved in planning risk responses chapter 8 plan risk responses|TEXT_data\8_PLAN_RISK_RESPONSES_8.4.4_Ownership_and_Responsibility_Assignment.txt|bdd687cf88024955aaa4c8fabac27c71
8.4 tools and techniques for the plan risk responses process there are four categories of tools and techniques as follows creativity tools to identify potential responses decision support tools for determining the optimal potential response. strategy implementation techniques designed to turn a strategy into action and tools to transfer control to the monitor and control risks process. chapter 8 plan risk responses these categories of tools can be used respectively to identify potential responses select the most appropriate response translate strategy into planning and assign the corresponding actions. the steps involved in planning risk responses are shown in figure 8.2.|TEXT_data\8_PLAN_RISK_RESPONSES_8.4_Tools_and_Techniques_for_the_Plan_Risk_Responses_Process.txt|35abcc319b1841a4a30dc29d5b3cf35a
8.5.1 add risk responses to the risk register the response related information for each risk is recorded in the risk register and updated regularly. any interested stakeholder should be able to rapidly access all the information required to verify their responsibilities and manage the risk in accordance with the risk response plan. the set of residual risks and their priorities are clearly identified and recorded. 8.5.2 add corresponding risk responses to the project management plan while developing the detailed set of risk responses the project related implications are evaluated for inclusion in a modified project management plan. these include costs resource assignments scheduling details and changes to project documentation. until these changes are formally approved along with the additional risks that they may carry risk response planning cannot be considered complete.|TEXT_data\8_PLAN_RISK_RESPONSES_8.5.1_Add_Risk_Responses_to_the_Risk_Register.txt|b0c9d61194a346b9b8ebb1f424b2ef83
8.5.3 review and document predicted exposure once the risk responses have been defined and integrated into the project management plan the individual and overall residual risks related to this plan are evaluated in order to determine whether additional response planning is required as shown in figure 8 2. this evaluation should provide an estimate of both the expected post response situation and the potential improvement of the risk exposure assuming that the proposed responses are effective. the evaluation should be documented. chapter 9 monitor and control risks the effectiveness of project risk management depends upon the way the approved plans are carried out. these plans should be executed correctly reviewed and updated regularly. if this is carried out correctly the invested effort will be rewarded and future projects will benefit from this project s experience.|TEXT_data\8_PLAN_RISK_RESPONSES_8.5.3_Review_and_Document_Predicted_Exposure.txt|f4372d1f57d54b338cf090bf9e01ed81
8.5 documenting the results of the plan risk responses process risk response planning is based on the information placed in the risk register during execution of the identify risks and perform analysis processes. the corresponding risk response information is often referred to as the risk response plan although it may in fact be an integral part of the risk register.|TEXT_data\8_PLAN_RISK_RESPONSES_8.5_Documenting_the_Results_of_the_Plan_Risk_Responses_Process.txt|55d48766a52842598d3441fc016c727e
9.1 purpose and objectives of the monitor and control risks process the primary objectives of risk monitoring and controlling are to track identified risks monitor residual risks identify new risks ensure that risk response plans are executed at the appropriate time and evaluate their effectiveness throughout the project life cycle. in addition to tracking and managing the risk response actions the effectiveness of all of the project risk management processes should be reviewed to provide improvements to the management of the current project as well as future ones. for each risk or set of risks for which a contingent response has been defined the corresponding set of trigger conditions should have been specified. it is the responsibility of the action owner to ensure that these conditions are effectively monitored and that the corresponding actions are carried out as defined in a timely manner. once the plan risk responses process is complete all of the approved unconditional response|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.1_Purpose_and_Objectives_of_the_Monitor_and_Control_Risks_Process.txt|b3d2df06587c415daceaf57d791e0231
are effectively monitored and that the corresponding actions are carried out as defined in a timely manner. once the plan risk responses process is complete all of the approved unconditional response actions should have been included and defined in the current project management plan. the first action of risk monitoring and controlling is to check whether this is the case and take any appropriate action if necessary such as invoking the change management process with respect to any missing actions. this will then ensure that the agreed upon actions are carried out within the normal project execution framework. the risk owners and risk action owners need to be briefed on any changes that may affect their responsibilities. effective communication needs to be maintained between them and the project manager so that the designated stakeholders accept accountability for controlling the potential outcomes of specific risks apply their best efforts to track the associated trigger conditions|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.1_Purpose_and_Objectives_of_the_Monitor_and_Control_Risks_Process.txt|016b33fa57e44cf1adffdd812a20cb03
project manager so that the designated stakeholders accept accountability for controlling the potential outcomes of specific risks apply their best efforts to track the associated trigger conditions and carry out the agreed upon responses in a timely manner. in addition to the response actions and trigger conditions a mechanism for measuring the effectiveness of the response is provided by the plan risk responses process. the risk action owner should keep the risk owner aware of the status of the response actions so that the risk owner can decide when the risk has been effectively dealt with or whether additional actions need to be planned and implemented. chapter 9 monitor and control risks as the project progresses additional information becomes available and the project environment may change as some risks occur whether foreseen or unforeseen and others become or cease to be relevant. the planning should therefore be kept current and the project manager should ensure that periodic|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.1_Purpose_and_Objectives_of_the_Monitor_and_Control_Risks_Process.txt|9431d9ba72fd417fb67fd74eda3747dd
change as some risks occur whether foreseen or unforeseen and others become or cease to be relevant. the planning should therefore be kept current and the project manager should ensure that periodic risk reassessment including risk identification analysis and response planning is repeated at reasonable intervals or in response to project events without generating excessive administrative overhead. typical reasons for risk reassessment are occurrence of a major or unexpected risk need to analyze a complex change request phase end review project re planning or major plan elaboration and periodic review to ensure that the information remains current. in the event of major organizational changes risk management planning may need to be revisited prior to reassessing the risks. in addition to the regular status reviews periodic audits should be performed to determine strengths and weaknesses in handling risks within the project. this should entail identifying any barriers to effectiveness|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.1_Purpose_and_Objectives_of_the_Monitor_and_Control_Risks_Process.txt|4cf562ebcc324dbc81080afd3dfc0807
the regular status reviews periodic audits should be performed to determine strengths and weaknesses in handling risks within the project. this should entail identifying any barriers to effectiveness or keys to success in risk management recognition of which could lead to improvements in risk management of the current or future projects. at the end of the project an integrated analysis of the risk management process should be carried out with a focus on long term process improvements. this analysis consolidates the findings of the periodic audits to identify lessons that would be applicable in general to a large proportion of the organization s projects in the future such as appropriate levels of resources adequate time for the analysis use of tools level of detail etc. at project closure the project manager should ensure that a description has been given of the closure of every risk in the risk register for example a did not occur b occurred and contingency plan invoked or c occurred|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.1_Purpose_and_Objectives_of_the_Monitor_and_Control_Risks_Process.txt|bbfa1e9fe50f4c978adf83e705ec4cf0
the project manager should ensure that a description has been given of the closure of every risk in the risk register for example a did not occur b occurred and contingency plan invoked or c occurred and impact to the project scope i.e. time cost and quality . the output of the audit of the risk management process should be consolidated with specific information with respect to the project s experience of risks and any generally applicable guidelines for the organization should be highlighted and potential actions proposed for applying them. this can lead to an update to the corresponding organizational process assets. an overview of the steps involved in the monitor and control risks process is given in figure 9 1. chapter 9 monitor and control risks figure 9 1. schematic representation of the monitor and control risks process|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.1_Purpose_and_Objectives_of_the_Monitor_and_Control_Risks_Process.txt|83871c0798a443889149d992bd1b60cf
9.2.2 continuously monitor risk trigger conditions risk response planning will have defined a set of actions to be carried out as part of the project schedule as well as actions whose execution is dependent on a predefined trigger condition. checking for specifically defined risks that may trigger conditional responses is the responsibility of the risk action owner in close collaboration with the risk owner under the overall authority of the project manager.|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.2.2_Continuously_Monitor_Risk_Trigger_Conditions.txt|051c86d6fb664c2cb2afb2dc8d4726c7
9.2.3 maintain risk awareness risk management reports should be a regular item on every status meeting agenda to ensure that all team members remain aware of the importance of risk management and to ensure that it is fully integrated into all of the project management decisions. the project s senior level sponsor should require regular reports on the risks and the planned responses to ensure that stakeholders are aware of the importance of keeping a focus on risk. sponsor feedback also motivates the project team by demonstrating senior level interest in project risk management. stakeholders perception of the effectiveness of risk management is conditioned in part by the way in which risks are handled as they occur and by the number or characteristics of such events. it is therefore crucial whenever a risk occurs that information about the event as well as the progress and effectiveness of the responses be communicated at regular intervals and in an honest manner adapted to the needs of|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.2.3_Maintain_Risk_Awareness.txt|71aedbb11bba4c439f989c293fbca080
whenever a risk occurs that information about the event as well as the progress and effectiveness of the responses be communicated at regular intervals and in an honest manner adapted to the needs of each stakeholder. this should be supported by a well executed communications plan.|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.2.3_Maintain_Risk_Awareness.txt|043f34c8a0d44489a1dfdaf85e6a9cd4
9.2 critical success factors for the monitor and control risks process critical success factors relate to maintaining risk awareness throughout the project and include the characteristics and capabilities detailed in sections 9.2.1 through 9.2.3. 9.2.1 integrate risk monitoring and control with project monitoring and control from the start the project management plan should include the actions required to monitor and control project risk. this should be set up early in the project planning cycle and then adjusted in view of the risk response planning decisions adding for example the actions associated with monitoring specific conditions or metrics. once risk response planning has been carried out the project schedule should include all of the agreed upon response related actions so that they can be carried out as a normal part of project execution and tracked accordingly. chapter 9 monitor and control risks|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.2_Critical_Success_Factors_for_the_Monitor_and_Control_Risks_Process.txt|8f31964071bc4a869bd2cdf420b0b555
9.3.1 managing contingency reserves reserves may have been allocated separately to cover time related and cost related risks. techniques are required that allow the project manager to assess at any point in the project whether these provide the required level of confidence in the success of the project. tools for managing time buffers should be closely integrated into the project s scheduling techniques whereas those for managing cost should be compatible with the financial practices. tools are required to identify trends and forecast future outcomes to determine whether the reserves will remain sufficient. tools are also required for tracking progress and spending in a consolidated manner. chapter 9 monitor and control risks|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.3.1_Managing_Contingency_Reserves.txt|97291aa5634b4a3cb0379fedd138603f
9.3.2 tracking trigger conditions trigger conditions and the corresponding metrics are defined during the plan risk responses process. tools are required to evaluate and track these conditions against the project baseline or specified thresholds based on actual status. they can be chosen to provide information on risks related to the deliverables such as performance as well as on project related features such as time and cost.|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.3.2_Tracking_Trigger_Conditions.txt|c72d4e757c49457e935ef93caabbf92b
9.3.3 tracking overall risk tools are required in order to determine as the project progresses whether the responses are having the expected effect on the project s overall level of risk.|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.3.3_Tracking_Overall_Risk.txt|c25e0898a6ed4dbb829325eaa5a60a3e
9.3.4 tracking compliance in order to monitor the quality of the execution of the risk related plans and processes a set of quality metrics such as degree of variation from the baseline should be tracked and recorded. these metrics will normally have been defined in the risk management plan.|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.3.4_Tracking_Compliance.txt|d974282181094b348553aa37a7cf64d6
9.3 tools and techniques for the monitor and control risks process in addition to standard project management monitoring and control capabilities risk monitoring and controlling requires a focus on the tools which will support its key success factors for tracking overall risk as well as individual risks.|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.3_Tools_and_Techniques_for_the_Monitor_and_Control_Risks_Process.txt|c5a07d52cd9647b6a53d89bb49278107
9.4 documenting the results of the monitor and control risks process the final control action of risk monitoring and controlling is to record actual data for future use. this includes all of the relevant information relating to risk management from start to finish of the project. the definition of what this information must include as well as the storage mechanism should have been previously specified in the risk management plan. the goal is to ensure that the significant risk management information is recorded to provide concrete data to the lessons learned process for inclusion in a lessons learned document report or other communication vehicle. typical information includes the following for each identified risk or type of risk whether it occurred and if so when and how often. all relevant data should be recorded impact effectiveness of detection and of response and any unplanned additional actions that were carried out. effectiveness of avoidance or exploitation actions.|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.4_Documenting_the_Results_of_the_Monitor_and_Control_Risks_Process.txt|2418ef618cc74a42a9e21997edf9aebd
all relevant data should be recorded impact effectiveness of detection and of response and any unplanned additional actions that were carried out. effectiveness of avoidance or exploitation actions. effectiveness of transfer and sharing actions. unexpected or undocumented risks which occurred and data about them. effectiveness of risk mitigation and enhancement actions. occurrence of accepted threats or opportunities. consolidated information should be provided on the level of effort expended. costs and benefits to the project of risk management activities should also be provided. this information will need to be archived and indexed in a manner that will facilitate retrieval for easy review during the project at closure and for future projects when the need arises.|TEXT_data\9_MONITOR_AND_CONTROL_RISKS_9.4_Documenting_the_Results_of_the_Monitor_and_Control_Risks_Process.txt|af7d0117640342e2bc19d10d40c4598a
